Rank,Name,Platform,Genre,Year,Publisher
10151,Monkey Island: Special Edition Collection,PS3,Adventure,2011.0,Activision
10152,Capcom vs. SNK 2 EO,GC,Fighting,2002.0,Capcom
10153,Hot Wheels Velocity X,GC,Racing,2002.0,THQ
10154,Super Run For Money Tousouchuu Atsumare! Saikyou no Tousou Monotachi,3DS,Action,2015.0,Namco Bandai Games
10155,Spyborgs,Wii,Action,2009.0,Capcom
10156,American Girl: Julie Finds a Way,DS,Adventure,2007.0,THQ
10157,Contra Advance: The Alien Wars EX,GBA,Shooter,2002.0,Konami Digital Entertainment
10158,Jikkyou Powerful Pro Baseball 2016,PS3,Sports,2016.0,Konami Digital Entertainment
10159,The History Channel: Battle for the Pacific,Wii,Shooter,2007.0,Activision
10160,18 Wheels of Steel: Extreme Trucker 2,PC,Racing,2011.0,Rondomedia
10161,Happy Feet Two,3DS,Action,2011.0,Warner Bros. Interactive Entertainment
10162,Army Men: RTS,PS2,Strategy,2002.0,3DO
10163,Mobile Suit Gundam: MS Sensen 0079,Wii,Simulation,2007.0,Namco Bandai Games
10164,Pinball Hall of Fame: The Williams Collection,PSP,Misc,2008.0,System 3 Arcade Software
10165,Space Chimps,X360,Platform,2008.0,Brash Entertainment
10166,The Spiderwick Chronicles,X360,Action,2008.0,Vivendi Games
10167,Project CARS,PC,Racing,2015.0,Slightly Mad Studios
10168,Green Lantern: Rise of the Manhunters,DS,Action,2011.0,Warner Bros. Interactive Entertainment
10169,Eragon,PSP,Action,2006.0,Vivendi Games
10170,Shin Kamaitachi no Yoru: 11 Hitome no Suspect,PS3,Adventure,2011.0,THQ
10171,Guitar Rock Tour,DS,Misc,2007.0,Gameloft
10172,Mortal Kombat: Deception,GC,Fighting,2005.0,Midway Games
10173,ESPN NHL Hockey,XB,Sports,2003.0,Sega
10174,Monster Lab,PS2,Role-Playing,2008.0,Eidos Interactive
10175,XXX,GBA,Action,2002.0,Activision
10176,Machinarium,PC,Adventure,2009.0,Daedalic
10177,The Smurfs 2,PS3,Platform,2013.0,Ubisoft
10178,Maximum Force,PS,Shooter,1997.0,GT Interactive
10179,NCIS 3D,3DS,Adventure,2011.0,Ubisoft
10180,Worms Forts: Under Siege,PS2,Strategy,2004.0,Acclaim Entertainment
10181,Alvin and the Chipmunks: Chipwrecked,DS,Misc,2011.0,505 Games
10182,Totally Spies! Totally Party,Wii,Misc,2008.0,Ubisoft
10183,Smash Court Tennis 3,X360,Sports,2007.0,Atari
10184,ATV Quad Kings,DS,Racing,2010.0,Storm City Games
10185,Naruto Shippuden: Naruto vs. Sasuke,DS,Action,2008.0,Takara Tomy
10186,DualPenSports,3DS,Sports,2011.0,Namco Bandai Games
10187,Project: Snowblind,XB,Action,2005.0,Eidos Interactive
10188,Astro Boy: The Video Game,PS2,Action,2009.0,D3Publisher
10189,HOP,DS,Platform,2011.0,505 Games
10190,Brave Story: New Traveler (US sales),PSP,Role-Playing,2006.0,Sony Computer Entertainment
10191,Disney's Extreme Skate Adventure,XB,Sports,2003.0,Activision
10192,Tales of Phantasia (PS1 & PSP Versions),PSP,Role-Playing,2006.0,Namco Bandai Games
10193,Kouchuu Ouja Mushi King: Super Collection,DS,Action,2007.0,Sega
10194,The Adventures of Jimmy Neutron Boy Genius: Jet Fusion,GC,Action,2003.0,THQ
10195,Pac-Man World 2,GBA,Action,2005.0,Zoo Digital Publishing
10196,Yoostar2,PS3,Misc,2011.0,Unknown
10197,Avatar: The Last Airbender,PSP,Adventure,2006.0,THQ
10198,Odama,GC,Misc,2006.0,Nintendo
10199,Karaoke Revolution Presents American Idol Encore,X360,Misc,2008.0,Konami Digital Entertainment
10200,FlatOut: Ultimate Carnage,X360,Racing,2007.0,Empire Interactive
10201,Mobile Light Force 2,PS2,Shooter,2002.0,Taito
10202,Naval Ops: Warship Gunner,PS2,Simulation,2003.0,Tecmo Koei
10203,Soma Bringer,DS,Role-Playing,2008.0,Nintendo
10204,"Sesame Street: Ready, Set, Grover!",Wii,Misc,2011.0,Warner Bros. Interactive Entertainment
10205,Shin Sangoku Musou 6 Special,PSP,Action,2011.0,Tecmo Koei
10206,The Penguins of Madagascar: Dr. Blowhole Returns - Again!,X360,Action,2011.0,THQ
10207,Go! Sudoku (JP sales),PSP,Puzzle,2005.0,Sony Computer Entertainment
10208,EA Replay,PSP,Action,2006.0,Electronic Arts
10209,Paws & Claws Pet Vet: Australian Adventures,DS,Simulation,2009.0,THQ
10210,Bionicle Heroes,GC,Shooter,2006.0,Eidos Interactive
10211,Trauma Center: Under the Knife 2,DS,Simulation,2008.0,Atlus
10212,Puss in Boots,DS,Action,2011.0,THQ
10213,Split/Second,PSP,Racing,2010.0,Disney Interactive Studios
10214,The Croods: Prehistoric Party!,Wii,Misc,2013.0,D3Publisher
10215,The King of Fighters 2000/2001,PS2,Fighting,2003.0,Ignition Entertainment
10216,Lunacy,SAT,Adventure,1996.0,Sega
10217,Batman & Robin,PS,Action,1998.0,Acclaim Entertainment
10218,Snowboard Kids 2,N64,Sports,1999.0,Atlus
10219,Tonic Trouble,N64,Platform,1999.0,Ubisoft
10220,Nuclear Strike 64,N64,Simulation,1999.0,THQ
10221,Chameleon Twist,N64,Platform,1997.0,Sunsoft
10222,Top Gear Rally 2,N64,Racing,1999.0,Kemco
10223,Chopper Attack,N64,Action,1997.0,GT Interactive
10224,Vigilante 8: 2nd Offense,N64,Racing,2000.0,Activision
10225,Fighting Force 64,N64,Action,1999.0,Crave Entertainment
10226,Thief (2014),PC,Action,2014.0,Square Enix
10227,Rock Band: Metal Track Pack,Wii,Misc,2009.0,MTV Games
10228,Pac-Man and the Ghostly Adventures 2,PS3,Adventure,2014.0,Namco Bandai Games
10229,BlazBlue: Calamity Trigger Portable,PSP,Fighting,2010.0,PQube
10230,Night at the Museum: Battle of the Smithsonian,X360,Action,2009.0,Majesco Entertainment
10231,Street Fighter Collection,SAT,Fighting,1996.0,Capcom
10232,Ninja Assault,PS2,Shooter,2002.0,Namco Bandai Games
10233,Tales of Berseria,PS3,Role-Playing,2016.0,Namco Bandai Games
10234,Samurai Warriors 4,PSV,Action,2014.0,Tecmo Koei
10235,GunGriffon Blaze,PS2,Simulation,2000.0,Swing! Entertainment
10236,Higurashi no Naku Koro ni Matsuri,PS2,Adventure,2007.0,Alchemist
10237,Frontier Gate,PSP,Role-Playing,2011.0,Konami Digital Entertainment
10238,Transformers: Devastation,PS3,Action,2015.0,Activision
10239,Top Angler: Real Bass Fishing,PS2,Sports,2002.0,Xicat Interactive
10240,Gabrielle's Ghostly Groove 3D,3DS,Adventure,2011.0,Funbox Media
10241,Michael Phelps: Push the Limit,X360,Sports,2011.0,505 Games
10242,Breakout,PS,Puzzle,1999.0,Hasbro Interactive
10243,Frogger: Helmet Chaos,PSP,Platform,2005.0,Konami Digital Entertainment
10244,AKB48+Me,3DS,Action,2012.0,Unknown
10245,Touch Detective 2 1/2,DS,Adventure,2007.0,505 Games
10246,Alias,PS2,Action,2004.0,Acclaim Entertainment
10247,Planet 51,X360,Action,2009.0,Sega
10248,Call of Juarez: The Cartel,PC,Shooter,2011.0,Ubisoft
10249,Sakura Taisen Hanagumi Tsuushin,SAT,Misc,1997.0,Sega
10250,Famicom Mini: Famicom Tantei Club - Kieta Koukeisha Zenkouhen,GBA,Adventure,2004.0,Nintendo
10251,Tornado Outbreak,Wii,Action,2009.0,Konami Digital Entertainment
10252,Pimp My Ride,X360,Racing,2006.0,Activision
10253,Michael Jackson: The Experience,PSV,Misc,2011.0,Ubisoft
10254,Astro Boy: The Video Game,Wii,Action,2009.0,D3Publisher
10255,Outlaw Golf: Nine Holes of Christmas,XB,Sports,2002.0,Simon & Schuster Interactive
10256,NHL Rivals 2004,XB,Sports,2003.0,Microsoft Game Studios
10257,X-Men: Next Dimension,XB,Fighting,2002.0,Activision
10258,Tyco RC: Assault with a Battery,PS,Racing,1999.0,Syscom
10259,Felony 11-79,PS,Racing,1997.0,ASCII Entertainment
10260,Terraria,PSV,Action,2013.0,Screenlife
10261,Classic Road,SNES,Sports,1993.0,Victor Interactive
10262,Bust-A-Move DS,DS,Puzzle,2005.0,505 Games
10263,Nicktoons: Unite!,DS,Adventure,2006.0,THQ
10264,SimAnimals Africa,DS,Simulation,2009.0,Electronic Arts
10265,Death Jr.: Root of Evil,Wii,Platform,2008.0,Eidos Interactive
10266,One Piece: Burning Blood,PSV,Fighting,2016.0,Namco Bandai Games
10267,Panzer Dragoon Saga,SAT,Role-Playing,1997.0,Sega
10268,Sonic Generations,PC,Platform,2011.0,Sega
10269,Mushroom Men: Rise of the Fungi,DS,Action,2008.0,SouthPeak Games
10270,Shining Ark,PSP,Role-Playing,2013.0,Sega
10271,The Scorpion King: Rise of the Akkadian,GC,Action,2002.0,Universal Interactive
10272,Backyard Baseball '10,Wii,Sports,2009.0,Atari
10273,Transformers: Beast Wars Transmetals,PS,Fighting,2000.0,BAM! Entertainment
10275,Animal Planet: Vet Life,DS,Simulation,2009.0,Activision
10276,My Little Sister Can't Be This Cute Portable,PSP,Action,2012.0,Namco Bandai Games
10277,Silly Bandz: Play The Craze,DS,Puzzle,2010.0,Deep Silver
10278,Charlie and the Chocolate Factory,XB,Adventure,2005.0,Global Star
10279,Constantine,PS2,Action,2005.0,SCi
10280,Where the Wild Things Are,PS3,Platform,2009.0,Warner Bros. Interactive Entertainment
10281,Dynasty Tactics 2,PS2,Strategy,2003.0,Tecmo Koei
10282,Real World Golf,PS2,Sports,2005.0,Valcon Games
10283,Winter Heat,SAT,Sports,1996.0,Sega
10284,Ty the Tasmanian Tiger 2: Bush Rescue,XB,Platform,2004.0,Electronic Arts
10285,Digimon Story: Cyber Sleuth,PS4,Role-Playing,2016.0,Namco Bandai Games
10286,JU-ON: The Grudge,Wii,Action,2009.0,Rising Star Games
10287,Defender,GC,Misc,2002.0,Midway Games
10288,Deca Sports DS,DS,Sports,2009.0,Hudson Soft
10289,The Polar Express,GC,Adventure,2004.0,THQ
10290,BMX XXX,XB,Sports,2002.0,Acclaim Entertainment
10291,ATV: Quad Frenzy,DS,Racing,2005.0,Majesco Entertainment
10292,Akiba's Trip: Undead & Undressed,PS3,Action,2013.0,Nippon Ichi Software
10293,Backyard NFL Football '10,X360,Sports,2009.0,Atari
10294,The Godfather: Mob Wars,PSP,Action,2006.0,Electronic Arts
10295,Lady Sia,GBA,Platform,2001.0,TDK Mediactive
10296,Rock Band: Metal Track Pack,PS2,Misc,2009.0,MTV Games
10297,Rocky Balboa,PSP,Sports,2007.0,Ubisoft
10298,The Lord of the Rings: Conquest,DS,Action,2009.0,Electronic Arts
10299,PriPara Mezase! Idol Grand Prix No.1!,3DS,Misc,2015.0,Takara Tomy
10300,National Geographic Challenge!,Wii,Misc,2011.0,Black Bean Games
10301,Robotech: Invasion,PS2,Shooter,2004.0,Global Star
10302,Hole in the Wall: Deluxe Edition,X360,Misc,2011.0,Ubisoft
10303,Dr. Seuss' The Cat in the Hat,XB,Misc,2003.0,Vivendi Games
10304,Rogue Warrior,X360,Shooter,2009.0,Bethesda Softworks
10305,Irozuki Tingle no Koi no Balloon Trip,DS,Adventure,2009.0,Nintendo
10306,Master of the Monster Lair,DS,Role-Playing,2007.0,Rising Star Games
10307,Hellboy: The Science of Evil,X360,Action,2008.0,Konami Digital Entertainment
10308,Murdered: Soul Suspect,X360,Action,2014.0,Square Enix
10309,X-Men: Destiny,Wii,Action,2011.0,Activision
10310,Starsky & Hutch,GC,Racing,2003.0,BAM! Entertainment
10311,Final Fantasy I & II,NES,Role-Playing,1994.0,Square
10312,Rugby 15,PS4,Sports,2015.0,Bigben Interactive
10313,Langrisser IV,SAT,Strategy,1997.0,NCS
10314,FoxKids.com Micro Maniacs Racing,PS,Racing,2000.0,Codemasters
10315,Cats & Dogs: The Revenge of Kitty Galore,DS,Action,2010.0,505 Games
10316,Hexen: Beyond Heretic,PS,Shooter,1997.0,GT Interactive
10317,Arcade Party Pak,PS,Misc,1999.0,Midway Games
10318,Kotoba no Puzzle: Mojipittan Daijiten,PSP,Puzzle,2004.0,Namco Bandai Games
10319,Yamaha Supercross,DS,Racing,2009.0,Zoo Digital Publishing
10320,Picross 3D 2,3DS,Puzzle,2015.0,Nintendo
10321,Hitman Trilogy,PS2,Action,2007.0,Eidos Interactive
10322,Dragon Quest & Final Fantasy in Itadaki Street Portable,PSP,Misc,2006.0,Square Enix
10323,Tetris Evolution,X360,Puzzle,2007.0,THQ
10324,Patapon 2,PSP,Misc,2008.0,Sony Computer Entertainment
10325,Cabela's Adventure Camp,PS3,Misc,2011.0,Activision
10326,Attack of the Movies 3D,Wii,Shooter,2010.0,Majesco Entertainment
10327,Railroad Tycoon II,PS,Strategy,1999.0,PopTop Software
10328,Angry Birds Star Wars,WiiU,Strategy,2013.0,Activision
10329,Hysteria Hospital: Emergency Ward,DS,Action,2009.0,Oxygen Interactive
10330,The Cheetah Girls: Pop Star Sensations,DS,Misc,2007.0,Disney Interactive Studios
10331,Transformer: Rise of the Dark Spark,XOne,Action,2014.0,Activision
10332,Kirarin * Revolution: Kira Kira Idol Audition,DS,Simulation,2006.0,Konami Digital Entertainment
10333,Ranma 1/2: Akanekodan Teki Hihou,SNES,Role-Playing,1993.0,TOHO
10334,The BIGS,PSP,Sports,2007.0,Take-Two Interactive
10335,Blades of Time,X360,Action,2012.0,Konami Digital Entertainment
10336,My Boyfriend,DS,Simulation,2008.0,DTP Entertainment
10337,Scribblenauts Unmasked: A DC Comics Adventure,WiiU,Puzzle,2013.0,Warner Bros. Interactive Entertainment
10338,Victory Zone,PS,Misc,1995.0,Sony Computer Entertainment
10339,Rengoku: The Tower of Purgatory,PSP,Action,2005.0,Konami Digital Entertainment
10340,Goal Storm '97,PS,Sports,1996.0,Konami Digital Entertainment
10341,Paws & Claws: Pet Resort,Wii,Simulation,2009.0,THQ
10342,Dynasty Warriors Advance,GBA,Action,2005.0,Nintendo
10343,Pachi-Slot Aruze Oukoku 3,PS,Misc,2000.0,Aruze Corp
10344,Science Papa,DS,Misc,2009.0,Activision
10345,Tournament Pool,Wii,Sports,2009.0,Destineer
10346,Cabela's North American Adventures,X360,Sports,2010.0,Activision
10347,Aqua Aqua,PS2,Puzzle,2000.0,3DO
10348,Viewtiful Joe: Double Trouble!,DS,Action,2005.0,Capcom
10349,Tom Clancy's Splinter Cell: Conviction,PC,Action,2010.0,Ubisoft
10350,Mega Man Zero 4,GBA,Platform,2005.0,Capcom
10351,Black Bass with Blue Marlin,PS,Sports,1999.0,Starfish
10352,Mega Man Battle Network 5: Double Team DS (JP sales),DS,Role-Playing,2005.0,Nintendo
10353,Utawarerumono: Chiriyukusha e no Komoriuta,PS2,Adventure,2006.0,Aqua Plus
10354,Hyper Formation Soccer,PS,Sports,1995.0,Human Entertainment
10355,Tiger Woods PGA Tour 06,GC,Sports,2005.0,Electronic Arts
10356,Jupiter Strike,PS,Shooter,1994.0,Acclaim Entertainment
10357,Sudokuro,DS,Puzzle,2007.0,Crave Entertainment
10358,BlazBlue: Continuum Shift II,3DS,Fighting,2011.0,PQube
10359,Saigo no Yakusoku no Monogatari,PSP,Role-Playing,2011.0,Unknown
10360,The Book of Unwritten Tales,PC,Adventure,2009.0,HMH Interactive
10361,Metal Gear Solid Integral,PS,Adventure,1999.0,Konami Digital Entertainment
10362,Naruto Shippuden 3D: The New Era,3DS,Action,2011.0,505 Games
10363,FIFA World Cup Germany 2006,PSP,Sports,2006.0,Electronic Arts
10365,Lego Star Wars: The Force Awakens,X360,Action,2016.0,Warner Bros. Interactive Entertainment
10366,Reign of Fire,GC,Shooter,2002.0,BAM! Entertainment
10367,Rock Band Track Pack: Classic Rock,PS3,Misc,2009.0,MTV Games
10368,Rock Revolution,DS,Misc,2008.0,Konami Digital Entertainment
10369,Big League Sports: Summer,DS,Sports,2009.0,Activision
10370,Tom Clancy's HAWX 2,Wii,Action,2010.0,Ubisoft
10371,Sakura Wars,DC,Adventure,2000.0,Sega
10372,Jampack Volume 14 (RP-T),PS2,Misc,2006.0,Sony Computer Entertainment
10373,Pro Yakyuu Team o Tsukurou! 2,DS,Sports,2009.0,Sega
10374,Mace Griffin: Bounty Hunter,XB,Shooter,2003.0,Electronic Arts
10375,Martian Gothic: Unification,PS,Adventure,2001.0,Take-Two Interactive
10376,Woody Woodpecker Racing,PS,Racing,1999.0,Konami Digital Entertainment
10377,Final Fantasy XII International Zodiac Job System,PS2,Role-Playing,2007.0,Square Enix
10378,Barbie in The 12 Dancing Princesses,DS,Adventure,2007.0,Activision
10379,Fight Club,XB,Fighting,2004.0,Vivendi Games
10380,Carnage Heart,PS,Strategy,1995.0,Sony Computer Entertainment
10381,"Grand Theft Auto: Mission Pack #1, London 1969",PS,Adventure,1998.0,Take-Two Interactive
10382,Kamen Rider: Climax Heroes,PS2,Fighting,2009.0,Namco Bandai Games
10383,Robotics;Notes,PS3,Adventure,2012.0,5pb
10385,Total Immersion Racing,PS2,Racing,2002.0,Empire Interactive
10386,Virtual Hydlide,SAT,Role-Playing,1995.0,Sega
10387,World Series of Poker: Tournament of Champions 2007 Edition,PSP,Misc,2006.0,Activision
10388,Tales of the World: Reve Unitia,3DS,Role-Playing,2014.0,Namco Bandai Games
10389,Karaoke Revolution,PS3,Misc,2009.0,Konami Digital Entertainment
10390,Warriors Orochi 3,PSP,Action,2012.0,Ubisoft Annecy
10391,The Bachelor: The Videogame,Wii,Misc,2010.0,Warner Bros. Interactive Entertainment
10392,Space Invaders,GBA,Shooter,2002.0,Activision
10393,BlazBlue: Chrono Phantasma,PSV,Fighting,2014.0,Arc System Works
10394,Digimon Digital Card Battle,PS,Strategy,1999.0,Namco Bandai Games
10395,Toukiden 2,PSV,Action,2016.0,Tecmo Koei
10396,Earth Defense Force 2: Invaders from Planet Space,PSV,Action,2014.0,Xseed Games
10397,Kuroko's Basketball: Miracle Game,PSP,Sports,2012.0,Namco Bandai Games
10398,Dreamer Series: Top Model,DS,Simulation,2009.0,DreamCatcher Interactive
10399,Jikkyou Powerful Pro Yakyuu 13 Ketteiban,PS2,Sports,2006.0,Konami Digital Entertainment
10400,Shovel Knight,WiiU,Platform,2015.0,Yacht Club Games
10401,Yuusha no Kuse ni Namaikida Or 3D,PSP,Strategy,2010.0,Sony Computer Entertainment
10402,The First Templar,X360,Action,2011.0,Kalypso Media
10403,X-Men: The Official Game,DS,Action,2006.0,Activision
10404,Dead to Rights II,XB,Shooter,2005.0,Electronic Arts
10405,Petz Fashion: Dogz & Catz,DS,Simulation,2009.0,Ubisoft
10406,Project: Horned Owl,PS,Shooter,1995.0,Sony Computer Entertainment
10407,Mobile Suit Gundam Age: Universe Accel / Cosmic Drive,PSP,Action,2012.0,Namco Bandai Games
10408,Child of Light,PSV,Role-Playing,2014.0,Ubisoft
10409,SingStar Guitar,PS3,Misc,2010.0,Sony Computer Entertainment
10410,Dragon Ball Z Super Gokuden: Kakusei-Hen,SNES,Role-Playing,1995.0,Namco Bandai Games
10411,Help Wanted: 50 Wacky Jobs,Wii,Simulation,2008.0,Hudson Soft
10412,Busou Shinki: Battle Masters Mk. 2,PSP,Action,2011.0,Konami Digital Entertainment
10413,Cabela's Dangerous Hunts 2,XB,Sports,2005.0,Activision
10414,Fairy Tail: Portable Guild,PSP,Fighting,2010.0,Konami Digital Entertainment
10415,Champion Jockey: G1 Jockey & Gallop Racer,Wii,Sports,2011.0,Tecmo Koei
10416,SimCity 2000,GBA,Simulation,2003.0,Zoo Digital Publishing
10417,Brunswick Circuit Pro Bowling 2,PS,Sports,2000.0,THQ
10418,D,PS,Adventure,1995.0,Acclaim Entertainment
10419,Winning Eleven: Pro Evolution Soccer 2007,X360,Sports,2006.0,Konami Digital Entertainment
10420,Ennichi no Tatsujin,Wii,Misc,2006.0,Namco Bandai Games
10421,Squinkies 2: Adventure Mall Surprize!,DS,Platform,2011.0,Activision
10422,Wizardry VI: Bane of the Cosmic Forge,SNES,Role-Playing,1995.0,ASCII Entertainment
10423,Power Pocket Koushien,DS,Sports,2005.0,Konami Digital Entertainment
10424,Gravity Games Bike: Street Vert Dirt,PS2,Sports,2002.0,Midway Games
10425,Contact,DS,Role-Playing,2006.0,Rising Star Games
10426,Pro Yaky? Spirits 2010,PS2,Sports,2010.0,Konami Digital Entertainment
10427,Princess Debut,DS,Misc,2008.0,Cave
10428,My First Dollhouse,DS,Misc,2010.0,505 Games
10429,Cloudy With a Chance of Meatballs,PS3,Platform,2009.0,Ubisoft
10430,Family Party: 30 Great Games,Wii,Misc,2008.0,D3Publisher
10431,Top Spin,PS2,Sports,2005.0,Take-Two Interactive
10432,Derby Stallion P,PSP,Sports,2006.0,Enterbrain
10433,Kenka Bancho Bros: Tokyo Battle Royale,PSP,Action,2012.0,Spike
10434,UFC: Tapout 2,XB,Fighting,2003.0,Capcom
10435,Adventure Time: Finn & Jake Investigations,PS3,Action,2015.0,Little Orbit
10436,Kamen Rider: Battride War II,PS3,Action,2014.0,Namco Bandai Games
10437,Kirarin * Revolution: Tsukutte Misechao! Kime * Kira Stage,DS,Simulation,2007.0,Konami Digital Entertainment
10438,Thrillville: Off the Rails,PSP,Strategy,2007.0,LucasArts
10439,Imagine: Soccer Captain,DS,Sports,2009.0,Ubisoft
10440,Jikkyou Powerful Pro Yakyuu 10,GC,Sports,2003.0,Konami Digital Entertainment
10441,Vexx,XB,Platform,2003.0,Acclaim Entertainment
10442,F1 Career Challenge,PS2,Racing,2003.0,Electronic Arts
10443,Taiko no Tatsujin: V Version,PSV,Action,2015.0,Namco Bandai Games
10444,Pariah,XB,Action,2005.0,Hip Interactive
10445,Cabela's Outdoor Adventures,XB,Sports,2005.0,Zoo Digital Publishing
10446,Agatha Christie: The ABC Murders,DS,Adventure,2009.0,JoWood Productions
10447,Metal Slug 3,XB,Shooter,2004.0,Ignition Entertainment
10448,The Smurfs 2,Wii,Platform,2013.0,Ubisoft
10449,Motocross Mania 3,PS2,Racing,2004.0,Take-Two Interactive
10450,Fatal Frame 2: Wii Edition,Wii,Action,2012.0,Nintendo
10451,Dancing on Ice,Wii,Sports,2010.0,Ghostlight
10452,Pro Yakyuu Famista DS 2009,DS,Sports,2009.0,Namco Bandai Games
10453,Banjo-Pilot,GBA,Racing,2005.0,THQ
10454,Family Feud: 2012 Edition,X360,Misc,2011.0,Ubisoft
10455,Gallop Racer 2006,PS2,Sports,2005.0,Tecmo Koei
10456,Army Corps of Hell,PSV,Action,2011.0,Square Enix
10457,Frogger: Ancient Shadow,PS2,Platform,2005.0,Konami Digital Entertainment
10458,Digimon Story: Lost Evolution,DS,Role-Playing,2010.0,Namco Bandai Games
10459,Exit DS,DS,Puzzle,2008.0,Square Enix
10460,Ski-Doo Snowmobile Challenge,PS3,Racing,2009.0,PQube
10461,Universe at War: Earth Assault,X360,Action,2008.0,Sega
10462,Despicable Me: The Game,PS2,Platform,2010.0,D3Publisher
10463,Metal Arms: Glitch in the System,GC,Shooter,2003.0,Vivendi Games
10464,The Whispered World,PC,Adventure,2009.0,Deep Silver
10465,Tom Clancy's Splinter Cell: Chaos Theory,GC,Action,2005.0,Ubisoft
10466,Learn Chess,DS,Misc,2009.0,DreamCatcher Interactive
10468,Escape From Monkey Island,PS2,Adventure,2001.0,LucasArts
10469,Leisure Suit Larry: Box Office Bust,PS3,Adventure,2009.0,Codemasters
10470,The Wolf Among Us,PS3,Adventure,2014.0,Telltale Games
10471,Mickey's Speedway USA (weekly JP sales),N64,Racing,2000.0,Nintendo
10472,Who Wants to Be a Millionaire: 3rd Edition,Wii,Misc,2010.0,Ubisoft
10473,Boku no Natsuyasumi Portable: Mushi Mushi Hakase to Teppen-yama no Himitsu!!,PSP,Adventure,2006.0,Sony Computer Entertainment
